Data prepared by Tyler R. & Dave F.,,,,
avg,459877.534,MW,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,8,9,2,1.202402725
2015,8,9,3,1.150088797
2015,8,9,4,1.083251438
2015,8,9,5,1.019406179
2015,8,9,6,0.960814494
2015,8,9,7,0.912477712
2015,8,9,8,0.874913363
2015,8,9,9,0.850008907
2015,8,9,10,0.835946467
2015,8,9,11,0.831510504
2015,8,9,12,0.840132364
2015,8,9,13,0.878512147
2015,8,9,14,0.93921309
2015,8,9,15,1.009349154
2015,8,9,16,1.077504256
2015,8,9,17,1.143321778
2015,8,9,18,1.198419056
2015,8,9,19,1.243911602
2015,8,9,20,1.27918621
2015,8,9,21,1.30666744
2015,8,9,22,1.323856799
2015,8,9,23,1.322325956
2015,8,9,24,1.304897403
2015,8,10,1,1.285335674
2015,8,10,2,1.25586261
2015,8,10,3,1.19803417
2015,8,10,4,1.122985929
2015,8,10,5,1.0505623
2015,8,10,6,0.987486812
2015,8,10,7,0.937614839
2015,8,10,8,0.904995285
2015,8,10,9,0.892385406
2015,8,10,10,0.905217083
2015,8,10,11,0.940878751
2015,8,10,12,0.986740961
2015,8,10,13,1.034425395
2015,8,10,14,1.092247311
2015,8,10,15,1.15790827
2015,8,10,16,1.220938094
2015,8,10,17,1.278827419
2015,8,10,18,1.327164201
2015,8,10,19,1.363134647
2015,8,10,20,1.38666265
2015,8,10,21,1.39988791
2015,8,10,22,1.405282825
2015,8,10,23,1.393740621
2015,8,10,24,1.366609485
2015,8,11,1,1.340019797
2015,8,11,2,1.301794403
2015,8,11,3,1.235781176
2015,8,11,4,1.150915104
2015,8,11,5,1.072829098
2015,8,11,6,1.006915898
2015,8,11,7,0.95595233
2015,8,11,8,0.92196502
2015,8,11,9,0.906671818
2015,8,11,10,0.919751387
2015,8,11,11,0.955647901
2015,8,11,12,0.996730577
2015,8,11,13,1.038937466
2015,8,11,14,1.091127448
2015,8,11,15,1.155379336
2015,8,11,16,1.218191711
2015,8,11,17,1.274741549
2015,8,11,18,1.324348234
2015,8,11,19,1.363486915
2015,8,11,20,1.389291611
2015,8,11,21,1.406535332
2015,8,11,22,1.406931089
2015,8,11,23,1.390802883
2015,8,11,24,1.3569156
2015,8,12,1,1.322591244
2015,8,12,2,1.284063596
2015,8,12,3,1.217060975
2015,8,12,4,1.132529775
2015,8,12,5,1.053160818
2015,8,12,6,0.987569443
2015,8,12,7,0.935614306
2015,8,12,8,0.900676744
2015,8,12,9,0.883065534
2015,8,12,10,0.890041304
2015,8,12,11,0.923158816
2015,8,12,12,0.964776418
2015,8,12,13,1.014113466
2015,8,12,14,1.073211809
2015,8,12,15,1.135811083
2015,8,12,16,1.197962412
2015,8,12,17,1.256578017
2015,8,12,18,1.307389371
2015,8,12,19,1.351020552
2015,8,12,20,1.382605048
2015,8,12,21,1.406252648
2015,8,12,22,1.414989757
2015,8,12,23,1.402045006
2015,8,12,24,1.369358043
2015,8,13,1,1.332459089
2015,8,13,2,1.294120621
2015,8,13,3,1.223725793
2015,8,13,4,1.136446035
2015,8,13,5,1.055941993
2015,8,13,6,0.987456369
2015,8,13,7,0.93487063
2015,8,13,8,0.897675945
2015,8,13,9,0.880079956
2015,8,13,10,0.888086436
2015,8,13,11,0.920823412
2015,8,13,12,0.961482063
2015,8,13,13,1.008098821
2015,8,13,14,1.062622033
2015,8,13,15,1.128063368
2015,8,13,16,1.196057557
2015,8,13,17,1.25609528
2015,8,13,18,1.309070253
2015,8,13,19,1.355117295
2015,8,13,20,1.388826269
2015,8,13,21,1.413065331
2015,8,13,22,1.421785044
2015,8,13,23,1.406454876
2015,8,13,24,1.373646141
2015,8,14,1,1.340402508
2015,8,14,2,1.299480744
2015,8,14,3,1.230262316
2015,8,14,4,1.145789827
2015,8,14,5,1.066468709
2015,8,14,6,0.99624784
2015,8,14,7,0.941533273
2015,8,14,8,0.903518805
2015,8,14,9,0.884207142
2015,8,14,10,0.890863262
2015,8,14,11,0.923713312
2015,8,14,12,0.96663126
2015,8,14,13,1.009447006
2015,8,14,14,1.067719042
2015,8,14,15,1.135726278
2015,8,14,16,1.203361676
2015,8,14,17,1.269848942
2015,8,14,18,1.329736625
2015,8,14,19,1.381422124
2015,8,14,20,1.417744838
2015,8,14,21,1.441131499
2015,8,14,22,1.438824363
2015,8,14,23,1.41508326
2015,8,14,24,1.370851919
2015,8,15,1,1.332052459
2015,8,15,2,1.289108417
2015,8,15,3,1.218367845
2015,8,15,4,1.136002438
2015,8,15,5,1.063752768
2015,8,15,6,0.997956991
2015,8,15,7,0.942037756
2015,8,15,8,0.898339165
2015,8,15,9,0.870440433
2015,8,15,10,0.859448376
2015,8,15,11,0.861866412
2015,8,15,12,0.878592604
2015,8,15,13,0.922495596
2015,8,15,14,0.987610758
2015,8,15,15,1.063276555
2015,8,15,16,1.140675422
2015,8,15,17,1.212955534
2015,8,15,18,1.270536081
2015,8,15,19,1.316739686
2015,8,15,20,1.348576423
2015,8,15,21,1.370645342
2015,8,15,22,1.37688396
2015,8,15,23,1.363247721
2015,8,15,24,1.331582769
2015,8,16,1,1.29596459
2015,8,16,2,1.257106419
2015,8,16,3,1.196146711
2015,8,16,4,1.120122124
2015,8,16,5,1.045915411
2015,8,16,6,0.981024222
2015,8,16,7,0.928934267
2015,8,16,8,0.888943185
2015,8,16,9,0.860476911
2015,8,16,10,0.845694715
2015,8,16,11,0.841602321
2015,8,16,12,0.850367698
2015,8,16,13,0.891015476
2015,8,16,14,0.960431783
2015,8,16,15,1.038552581
2015,8,16,16,1.120974524
2015,8,16,17,1.197160025
2015,8,16,18,1.260218117
2015,8,16,19,1.309944399
2015,8,16,20,1.347265205
2015,8,16,21,1.374924742
2015,8,16,22,1.388926296
2015,8,16,23,1.383624885
2015,8,16,24,1.355215147
2015,8,17,1,1.329580062
2015,8,17,2,1.296434281
2015,8,17,3,1.232325909
2015,8,17,4,1.152780818
2015,8,17,5,1.0759234
2015,8,17,6,1.011319244
2015,8,17,7,0.958481264
2015,8,17,8,0.923552399
2015,8,17,9,0.907343736
2015,8,17,10,0.920784271
2015,8,17,11,0.962651939
2015,8,17,12,1.006855012
2015,8,17,13,1.055157002
2015,8,17,14,1.120500485
2015,8,17,15,1.196264134
2015,8,17,16,1.271005772
2015,8,17,17,1.338349788
2015,8,17,18,1.394134204
2015,8,17,19,1.433544697
2015,8,17,20,1.452897675
2015,8,17,21,1.463841893
2015,8,17,22,1.463978886
2015,8,17,23,1.44573055
2015,8,17,24,1.414300443
2015,8,18,1,1.388871934
2015,8,18,2,1.346227972
2015,8,18,3,1.267733161
2015,8,18,4,1.17926613
2015,8,18,5,1.09805103
2015,8,18,6,1.030922289
2015,8,18,7,0.978071262
2015,8,18,8,0.942744465
2015,8,18,9,0.925772556
2015,8,18,10,0.937408262
2015,8,18,11,0.977505894
2015,8,18,12,1.023111514
2015,8,18,13,1.066168629
2015,8,18,14,1.115107745
2015,8,18,15,1.17860291
2015,8,18,16,1.241328305
2015,8,18,17,1.297991217
2015,8,18,18,1.344214392
2015,8,18,19,1.38135689
2015,8,18,20,1.405504623
2015,8,18,21,1.419527921
2015,8,18,22,1.423465926
2015,8,18,23,1.4082771
2015,8,18,24,1.380217456
2015,8,19,1,1.357657102
2015,8,19,2,1.319299064
2015,8,19,3,1.249067322
2015,8,19,4,1.163648929
2015,8,19,5,1.084688777
2015,8,19,6,1.019706259
2015,8,19,7,0.970497506
2015,8,19,8,0.937234303
2015,8,19,9,0.923445849
2015,8,19,10,0.937384343
2015,8,19,11,0.978238698
2015,8,19,12,1.024287914
2015,8,19,13,1.068269188
2015,8,19,14,1.116771231
2015,8,19,15,1.173481982
2015,8,19,16,1.229235956
2015,8,19,17,1.27899703
2015,8,19,18,1.319792673
2015,8,19,19,1.347436989
2015,8,19,20,1.359168374
2015,8,19,21,1.362599722
2015,8,19,22,1.35757882
2015,8,19,23,1.338862968
2015,8,19,24,1.311940583
2015,8,20,1,1.293274744
2015,8,20,2,1.259813661
2015,8,20,3,1.19360473
2015,8,20,4,1.112726676
2015,8,20,5,1.042499284
2015,8,20,6,0.980682827
2015,8,20,7,0.932285159
2015,8,20,8,0.902505492
2015,8,20,9,0.890147854
2015,8,20,10,0.904786534
2015,8,20,11,0.948317688
2015,8,20,12,0.991105167
2015,8,20,13,1.029443634
2015,8,20,14,1.075738568
2015,8,20,15,1.122759782
2015,8,20,16,1.169128649
2015,8,20,17,1.206634286
2015,8,20,18,1.239173384
2015,8,20,19,1.265734803
2015,8,20,20,1.283485181
2015,8,20,21,1.296329905
2015,8,20,22,1.299885199
2015,8,20,23,1.283650442
2015,8,20,24,1.260170278
2015,8,21,1,1.239547396
2015,8,21,2,1.211041981
2015,8,21,3,1.151674002
2015,8,21,4,1.07712372
2015,8,21,5,1.007489964
2015,8,21,6,0.94788279
2015,8,21,7,0.903555771
2015,8,21,8,0.873476024
2015,8,21,9,0.860624777
2015,8,21,10,0.872984589
2015,8,21,11,0.910044455
2015,8,21,12,0.95006598
2015,8,21,13,0.993392732
2015,8,21,14,1.042599311
2015,8,21,15,1.098116265
2015,8,21,16,1.149532127
2015,8,21,17,1.194528889
2015,8,21,18,1.235968183
2015,8,21,19,1.27366735
2015,8,21,20,1.300189628
2015,8,21,21,1.318933749
2015,8,21,22,1.318666286
2015,8,21,23,1.299034973
2015,8,21,24,1.26581091
2015,8,22,1,1.233019572
2015,8,22,2,1.196270657
2015,8,22,3,1.13995349
2015,8,22,4,1.067923444
2015,8,22,5,1.000744689
2015,8,22,6,0.941272334
2015,8,22,7,0.894142396
2015,8,22,8,0.859700618
2015,8,22,9,0.839282138
2015,8,22,10,0.833567573
2015,8,22,11,0.837781739
2015,8,22,12,0.852524794
2015,8,22,13,0.891998347
2015,8,22,14,0.948280722
2015,8,22,15,1.01315669
2015,8,22,16,1.07389025
2015,8,22,17,1.128100335
2015,8,22,18,1.169785345
2015,8,22,19,1.201198056
2015,8,22,20,1.227659449
2015,8,22,21,1.24779307
2015,8,22,22,1.255930019
2015,8,22,23,1.24383332
2015,8,22,24,1.212938138
2015,8,23,1,1.189236176
2015,8,23,2,1.158288806
2015,8,23,3,1.103432898
2015,8,23,4,1.038774379
2015,8,23,5,0.973976693
2015,8,23,6,0.918831577
2015,8,23,7,0.877100902
2015,8,23,8,0.847390819
2015,8,23,9,0.82568504
2015,8,23,10,0.815849813
2015,8,23,11,0.815134405
2015,8,23,12,0.82521535
2015,8,23,13,0.856867254
2015,8,23,14,0.90995965
2015,8,23,15,0.970667117
2015,8,23,16,1.029963338
2015,8,23,17,1.087341657
2015,8,23,18,1.135269635
2015,8,23,19,1.176815478
2015,8,23,20,1.208641342
2015,8,23,21,1.235857284
2015,8,23,22,1.255697348
2015,8,23,23,1.257456512
2015,8,23,24,1.239614806
2015,8,24,1,1.223108237
2015,8,24,2,1.192141297
2015,8,24,3,1.133975812
2015,8,24,4,1.060973768
2015,8,24,5,0.992201111
2015,8,24,6,0.933468083
2015,8,24,7,0.89129816
2015,8,24,8,0.86307108
2015,8,24,9,0.850850435
2015,8,24,10,0.864145279
2015,8,24,11,0.906878395
2015,8,24,12,0.95160552
2015,8,24,13,0.994375603
2015,8,24,14,1.050853682
2015,8,24,15,1.111485041
2015,8,24,16,1.174308289
2015,8,24,17,1.226785303
2015,8,24,18,1.27535693
2015,8,24,19,1.314302081
2015,8,24,20,1.343120623
2015,8,24,21,1.363225976
2015,8,24,22,1.371343354
2015,8,24,23,1.357241774
2015,8,24,24,1.331369668
2015,8,25,1,1.307335009
2015,8,25,2,1.26632409
2015,8,25,3,1.193313348
2015,8,25,4,1.10975632
2015,8,25,5,1.029374051
2015,8,25,6,0.966024576
2015,8,25,7,0.91657228
2015,8,25,8,0.883867921
2015,8,25,9,0.870629614
2015,8,25,10,0.884074498
2015,8,25,11,0.923006602
2015,8,25,12,0.962501899
2015,8,25,13,0.999894463
2015,8,25,14,1.04769632
2015,8,25,15,1.102234753
2015,8,25,16,1.152313303
2015,8,25,17,1.19636851
2015,8,25,18,1.239475638
2015,8,25,19,1.271514603
2015,8,25,20,1.293859682
2015,8,25,21,1.31105339
2015,8,25,22,1.316004708
2015,8,25,23,1.301489974
2015,8,25,24,1.274108772
2015,8,26,1,1.253177112
2015,8,26,2,1.214234136
2015,8,26,3,1.142926021
2015,8,26,4,1.062195832
2015,8,26,5,0.989285117
2015,8,26,6,0.929851903
2015,8,26,7,0.88325254
2015,8,26,8,0.851633252
2015,8,26,9,0.839179937
2015,8,26,10,0.852740069
2015,8,26,11,0.895136138
2015,8,26,12,0.934359624
2015,8,26,13,0.965815825
2015,8,26,14,1.008933826
2015,8,26,15,1.058871034
2015,8,26,16,1.105237726
2015,8,26,17,1.150858567
2015,8,26,18,1.191960814
2015,8,26,19,1.22846836
2015,8,26,20,1.257086849
2015,8,26,21,1.281826044
2015,8,26,22,1.293861857
2015,8,26,23,1.284915997
2015,8,26,24,1.261268397
2015,8,27,1,1.240412844
2015,8,27,2,1.204683767
2015,8,27,3,1.13441071
2015,8,27,4,1.053580495
2015,8,27,5,0.980828518
2015,8,27,6,0.921586659
2015,8,27,7,0.874872048
2015,8,27,8,0.842576493
2015,8,27,9,0.828000874
2015,8,27,10,0.842243796
2015,8,27,11,0.882867655
2015,8,27,12,0.924209096
2015,8,27,13,0.956082799
2015,8,27,14,0.995084487
2015,8,27,15,1.041222857
2015,8,27,16,1.08724598
2015,8,27,17,1.130483578
2015,8,27,18,1.173308022
2015,8,27,19,1.212762004
2015,8,27,20,1.244616137
2015,8,27,21,1.270590444
2015,8,27,22,1.285944531
2015,8,27,23,1.274767643
2015,8,27,24,1.248730276
2015,8,28,1,1.232867357
2015,8,28,2,1.197914573
2015,8,28,3,1.129126695
2015,8,28,4,1.053154295
2015,8,28,5,0.979767366
2015,8,28,6,0.919122959
2015,8,28,7,0.873584749
2015,8,28,8,0.839686594
2015,8,28,9,0.826878836
2015,8,28,10,0.837001096
2015,8,28,11,0.878990536
2015,8,28,12,0.918022666
2015,8,28,13,0.951170622
2015,8,28,14,0.997469905
2015,8,28,15,1.051838727
2015,8,28,16,1.101356258
2015,8,28,17,1.152250242
2015,8,28,18,1.19925406
2015,8,28,19,1.239590886
2015,8,28,20,1.273991349
2015,8,28,21,1.297412802
2015,8,28,22,1.301796578
2015,8,28,23,1.283413423
2015,8,28,24,1.248314948
2015,8,29,1,1.223132157
2015,8,29,2,1.184741501
2015,8,29,3,1.122470575
2015,8,29,4,1.054746023
2015,8,29,5,0.984442523
2015,8,29,6,0.924709229
2015,8,29,7,0.877953303
2015,8,29,8,0.842469943
2015,8,29,9,0.824349902
2015,8,29,10,0.817002293
2015,8,29,11,0.822534201
2015,8,29,12,0.836272641
2015,8,29,13,0.86730699
2015,8,29,14,0.919309966
2015,8,29,15,0.981128598
2015,8,29,16,1.040672711
2015,8,29,17,1.095856968
2015,8,29,18,1.142056224
2015,8,29,19,1.1784333
2015,8,29,20,1.203840064
2015,8,29,21,1.220283572
2015,8,29,22,1.226043801
2015,8,29,23,1.214575531
2015,8,29,24,1.189662376
2015,8,30,1,1.174590973
2015,8,30,2,1.143054316
2015,8,30,3,1.089261734
2015,8,30,4,1.025159885
2015,8,30,5,0.960829715
2015,8,30,6,0.903492711
2015,8,30,7,0.863503804
2015,8,30,8,0.831134317
2015,8,30,9,0.80952639
2015,8,30,10,0.800049954
2015,8,30,11,0.801041522
2015,8,30,12,0.810183087
2015,8,30,13,0.840351988
2015,8,30,14,0.890413142
2015,8,30,15,0.94899613
2015,8,30,16,1.010199381
2015,8,30,17,1.071337396
2015,8,30,18,1.124666812
2015,8,30,19,1.168150127
2015,8,30,20,1.199832475
2015,8,30,21,1.222125367
2015,8,30,22,1.237566434
2015,8,30,23,1.235211459
2015,8,30,24,1.222586359
2015,8,31,1,1.215177865
2015,8,31,2,1.183301987
2015,8,31,3,1.121670362
2015,8,31,4,1.048050762
2015,8,31,5,0.980278371
2015,8,31,6,0.923100105
2015,8,31,7,0.880949753
2015,8,31,8,0.853164095
2015,8,31,9,0.842396011
2015,8,31,10,0.862242599
2015,8,31,11,0.915941678
2015,8,31,12,0.965363531
2015,8,31,13,1.005867793
2015,8,31,14,1.056927038
2015,8,31,15,1.120944081
2015,8,31,16,1.182501774
2015,8,31,17,1.243541938
2015,8,31,18,1.293874904
2015,8,31,19,1.340954829
2015,8,31,20,1.375792365
2015,8,31,21,1.400527211
2015,8,31,22,1.410669041
2015,8,31,23,1.396243462
2015,8,31,24,1.36714441
2015,9,1,1,1.345456027
2015,9,1,2,1.300189628
2015,9,1,3,1.216839177
2015,9,1,4,1.125640984
2015,9,1,5,1.043466933
2015,9,1,6,0.97707317
2015,9,1,7,0.926855453
2015,9,1,8,0.894385939
2015,9,1,9,0.880847552
2015,9,1,10,0.895666715
2015,9,1,11,0.942396547
2015,9,1,12,0.990054887
2015,9,1,13,1.028969595
2015,9,1,14,1.086576236
2015,9,1,15,1.156290448
2015,9,1,16,1.225478433
2015,9,1,17,1.28785591
2015,9,1,18,1.34262049
2015,9,1,19,1.386429979
2015,9,1,20,1.416320546
2015,9,1,21,1.437347883
2015,9,1,22,1.443619118
2015,9,1,23,1.426336256
2015,9,1,24,1.39342532
2015,9,2,1,1.37039745
2015,9,2,2,1.322049796
2015,9,2,3,1.240717273
2015,9,2,4,1.150528045
2015,9,2,5,1.066912305
2015,9,2,6,1.000301093
2015,9,2,7,0.948922197
2015,9,2,8,0.913801977
2015,9,2,9,0.898280454
2015,9,2,10,0.914265144
2015,9,2,11,0.964356741
2015,9,2,12,1.007644352
2015,9,2,13,1.047046147
2015,9,2,14,1.099968932
2015,9,2,15,1.171366201
2015,9,2,16,1.242996141
2015,9,2,17,1.30855055
2015,9,2,18,1.364247987
2015,9,2,19,1.408644589
2015,9,2,20,1.436860797
2015,9,2,21,1.449464152
2015,9,2,22,1.451927852
2015,9,2,23,1.431937747
2015,9,2,24,1.39905508
2015,9,3,1,1.373178625
2015,9,3,2,1.323987268
2015,9,3,3,1.242865671
2015,9,3,4,1.151293466
2015,9,3,5,1.068599711
2015,9,3,6,1.000544636
2015,9,3,7,0.948567755
2015,9,3,8,0.913486676
2015,9,3,9,0.898099971
2015,9,3,10,0.913388824
2015,9,3,11,0.964952552
2015,9,3,12,1.013395884
2015,9,3,13,1.054174131
2015,9,3,14,1.11160029
2015,9,3,15,1.181631978
2015,9,3,16,1.252061598
2015,9,3,17,1.319970982
2015,9,3,18,1.375827156
2015,9,3,19,1.414639663
2015,9,3,20,1.437032582
2015,9,3,21,1.45009258
2015,9,3,22,1.446602521
2015,9,3,23,1.423207162
2015,9,3,24,1.387543319
2015,9,4,1,1.359342333
2015,9,4,2,1.310442358
2015,9,4,3,1.230044867
2015,9,4,4,1.143017349
2015,9,4,5,1.065616308
2015,9,4,6,0.997630817
2015,9,4,7,0.947480509
2015,9,4,8,0.913156153
2015,9,4,9,0.898136937
2015,9,4,10,0.911062118
2015,9,4,11,0.955965377
2015,9,4,12,1.001379641
2015,9,4,13,1.042310103
2015,9,4,14,1.097509582
2015,9,4,15,1.168017483
2015,9,4,16,1.237514246
2015,9,4,17,1.296049395
2015,9,4,18,1.345595195
2015,9,4,19,1.379810826
2015,9,4,20,1.394349479
2015,9,4,21,1.396182576
2015,9,4,22,1.381000273
2015,9,4,23,1.344320943
2015,9,4,24,1.299854756
2015,9,5,1,1.266037057
2015,9,5,2,1.222962546
2015,9,5,3,1.158373612
2015,9,5,4,1.087213362
2015,9,5,5,1.018895174
2015,9,5,6,0.957098287
2015,9,5,7,0.908374446
2015,9,5,8,0.8742197
2015,9,5,9,0.851689789
2015,9,5,10,0.844305214
2015,9,5,11,0.849093446
2015,9,5,12,0.859944161
2015,9,5,13,0.896358203
2015,9,5,14,0.958289908
2015,9,5,15,1.029087018
2015,9,5,16,1.09777487
2015,9,5,17,1.158345343
2015,9,5,18,1.203165971
2015,9,5,19,1.233447946
2015,9,5,20,1.250054542
2015,9,5,21,1.260261607
2015,9,5,22,1.261685899
2015,9,5,23,1.243848542
2015,9,5,24,1.212842461
2015,9,6,1,1.190123369
2015,9,6,2,1.152885194
2015,9,6,3,1.098164104
2015,9,6,4,1.03521691
2015,9,6,5,0.971578229
2015,9,6,6,0.915732926
2015,9,6,7,0.873088965
2015,9,6,8,0.841424013
2015,9,6,9,0.82039885
2015,9,6,10,0.810228751
2015,9,6,11,0.810428804
2015,9,6,12,0.81669569
2015,9,6,13,0.848836856
2015,9,6,14,0.912297229
2015,9,6,15,0.985284052
2015,9,6,16,1.058194767
2015,9,6,17,1.126134594
2015,9,6,18,1.183917369
2015,9,6,19,1.226944041
2015,9,6,20,1.25742172
2015,9,6,21,1.276181062
2015,9,6,22,1.281915198
2015,9,6,23,1.265793514
2015,9,6,24,1.233843704
2015,9,7,1,1.2096764
2015,9,7,2,1.171098739
2015,9,7,3,1.114401035
2015,9,7,4,1.048831405
2015,9,7,5,0.98377278
2015,9,7,6,0.927135962
2015,9,7,7,0.881001941
2015,9,7,8,0.849974115
2015,9,7,9,0.830399338
2015,9,7,10,0.824897874
2015,9,7,11,0.830527633
2015,9,7,12,0.837953523
2015,9,7,13,0.868107203
2015,9,7,14,0.931900274
2015,9,7,15,1.011534519
2015,9,7,16,1.09278876
2015,9,7,17,1.164042512
2015,9,7,18,1.220026982
2015,9,7,19,1.264045223
2015,9,7,20,1.297671566
2015,9,7,21,1.32158228
2015,9,7,22,1.333926871
2015,9,7,23,1.326192203
2015,9,7,24,1.305212705
2015,9,8,1,1.293509589
2015,9,8,2,1.251963746
2015,9,8,3,1.179877163
2015,9,8,4,1.098329365
2015,9,8,5,1.023183272
2015,9,8,6,0.961271137
2015,9,8,7,0.914756579
2015,9,8,8,0.883889666
2015,9,8,9,0.873071569
2015,9,8,10,0.890806725
2015,9,8,11,0.946082311
2015,9,8,12,1.001453574
2015,9,8,13,1.045517479
2015,9,8,14,1.10254788
2015,9,8,15,1.172770923
2015,9,8,16,1.244298661
2015,9,8,17,1.308002578
2015,9,8,18,1.362077844
2015,9,8,19,1.402553837
2015,9,8,20,1.425851344
2015,9,8,21,1.439811582
2015,9,8,22,1.441733833
2015,9,8,23,1.425294674
2015,9,8,24,1.400151024
2015,9,9,1,1.380991575
2015,9,9,2,1.328871177
2015,9,9,3,1.245751222
2015,9,9,4,1.157662553
2015,9,9,5,1.076036474
2015,9,9,6,1.007929211
2015,9,9,7,0.957746285
2015,9,9,8,0.923602413
2015,9,9,9,0.908428808
2015,9,9,10,0.923826385
2015,9,9,11,0.974748638
2015,9,9,12,1.020560835
2015,9,9,13,1.054180655
2015,9,9,14,1.099520987
2015,9,9,15,1.155951228
2015,9,9,16,1.210794089
2015,9,9,17,1.261248826
2015,9,9,18,1.30741329
2015,9,9,19,1.34112009
2015,9,9,20,1.363832659
2015,9,9,21,1.379275901
2015,9,9,22,1.380745857
2015,9,9,23,1.361823428
2015,9,9,24,1.339767556
2015,9,10,1,1.322193312
2015,9,10,2,1.275702674
2015,9,10,3,1.197842815
2015,9,10,4,1.114762001
2015,9,10,5,1.037713227
2015,9,10,6,0.977573303
2015,9,10,7,0.930771713
2015,9,10,8,0.899256801
2015,9,10,9,0.885437904
2015,9,10,10,0.898117367
2015,9,10,11,0.950700932
2015,9,10,12,0.997269851
2015,9,10,13,1.026325413
2015,9,10,14,1.066503501
2015,9,10,15,1.115053383
2015,9,10,16,1.162813924
2015,9,10,17,1.206627763
2015,9,10,18,1.246925448
2015,9,10,19,1.27788369
2015,9,10,20,1.297608506
2015,9,10,21,1.312179777
2015,9,10,22,1.313675827
2015,9,10,23,1.297375836
2015,9,10,24,1.275330836
2015,9,11,1,1.260409472
2015,9,11,2,1.217280599
2015,9,11,3,1.145683277
2015,9,11,4,1.064968309
2015,9,11,5,0.99119867
2015,9,11,6,0.932141643
2015,9,11,7,0.887068773
2015,9,11,8,0.854923259
2015,9,11,9,0.84177628
2015,9,11,10,0.852307345
2015,9,11,11,0.900576717
2015,9,11,12,0.944653669
2015,9,11,13,0.97698619
2015,9,11,14,1.015620389
2015,9,11,15,1.06012789
2015,9,11,16,1.101656338
2015,9,11,17,1.139346807
2015,9,11,18,1.17697639
2015,9,11,19,1.207678042
2015,9,11,20,1.228242213
2015,9,11,21,1.240234536
2015,9,11,22,1.239214699
2015,9,11,23,1.215745407
2015,9,11,24,1.187942353
2015,9,12,1,1.168711146
2015,9,12,2,1.127702403
2015,9,12,3,1.068812811
2015,9,12,4,1.004939284
2015,9,12,5,0.940772201
2015,9,12,6,0.88629248
2015,9,12,7,0.845233723
2015,9,12,8,0.81444944
2015,9,12,9,0.796298955
2015,9,12,10,0.792252226
2015,9,12,11,0.800458759
2015,9,12,12,0.816025947
2015,9,12,13,0.842535178
2015,9,12,14,0.883676566
2015,9,12,15,0.924670088
2015,9,12,16,0.960290441
2015,9,12,17,0.989820042
2015,9,12,18,1.012445631
2015,9,12,19,1.030763551
2015,9,12,20,1.04403665
2015,9,12,21,1.056289912
2015,9,12,22,1.064663881
2015,9,12,23,1.059436402
2015,9,12,24,1.051766969
2015,9,13,1,1.043975764
2015,9,13,2,1.01653585
2015,9,13,3,0.971856564
2015,9,13,4,0.919766609
2015,9,13,5,0.865752229
2015,9,13,6,0.819863925
2015,9,13,7,0.784078311
2015,9,13,8,0.75807791
2015,9,13,9,0.740481921
2015,9,13,10,0.734504243
2015,9,13,11,0.737607243
2015,9,13,12,0.747927382
2015,9,13,13,0.773218898
2015,9,13,14,0.810385314
2015,9,13,15,0.847058121
2015,9,13,16,0.879899473
2015,9,13,17,0.915193652
2015,9,13,18,0.946558524
2015,9,13,19,0.97339393
2015,9,13,20,0.997454683
2015,9,13,21,1.022132992
2015,9,13,22,1.042442747
2015,9,13,23,1.046569933
2015,9,13,24,1.042370989
2015,9,14,1,1.043714825
2015,9,14,2,1.014420069
2015,9,14,3,0.959424993
2015,9,14,4,0.898184776
2015,9,14,5,0.844592247
2015,9,14,6,0.798669152
2015,9,14,7,0.765429868
2015,9,14,8,0.745211441
